date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:07:15	11764/11764	---M-Z	200	added ('OK')	text/css	etag:%222df4-606675e320b00-gzip%22	https://catalyx.org/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.16.2	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min6b60.css	(from https://catalyx.org/)
07:07:15	5983/5983	---M-Z	200	added ('OK')	text/css	etag:%22175f-606675738c3c0-gzip%22	https://catalyx.org/wp-content/plugins/elementor-extras/assets/lib/nicons/css/nicons.css?ver=2.2.51	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor-extras/assets/lib/nicons/css/nicons7152.css	(from https://catalyx.org/)
07:07:16	205545/205545	---M-Z	200	added ('OK')	text/css	etag:%22322e9-606675738c3c0-gzip%22	https://catalyx.org/wp-content/plugins/elementor-extras/assets/css/frontend.min.css?ver=2.2.51	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor-extras/assets/css/frontend.min7152.css	(from https://catalyx.org/)
07:07:16	33917/33917	---M-Z	200	added ('OK')	text/css	etag:%22847d-60668156b8f80-gzip%22	https://catalyx.org/wp-content/uploads/elementor/css/post-1930.css?ver=1695893966	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/elementor/css/post-193064a6.css	(from https://catalyx.org/)
07:07:17	7339/7339	---M-Z	200	added ('OK')	text/css	etag:%221cab-6066985008340-gzip%22	https://catalyx.org/wp-content/uploads/elementor/css/post-4840.css?ver=1695900133	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/elementor/css/post-48408a64.css	(from https://catalyx.org/)
07:07:17	6743/6743	---M-Z	200	added ('OK')	text/css	etag:%221a57-606679bf22600-gzip%22	https://catalyx.org/wp-content/uploads/elementor/css/post-4950.css?ver=1695891928	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/elementor/css/post-49500bc3.css	(from https://catalyx.org/)
07:07:17	8504/8504	---M-Z	200	added ('OK')	text/css	etag:%222138-5fce5265ea340-gzip%22	https://catalyx.org/wp-content/plugins/conbix-toolkit/inc/assets/css/elements.css?ver=6.6.1	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/conbix-toolkit/inc/assets/css/elementsb6a4.css	(from https://catalyx.org/)
07:07:18	3545/3545	---M-Z	200	added ('OK')	text/css	etag:%22dd9-5fe8c49960bc0-gzip%22	https://catalyx.org/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min.css?ver=5.8.0	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min3e35.css	(from https://catalyx.org/)
07:07:18	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-60667601a5300-gzip%22	https://catalyx.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://catalyx.org/)
07:07:18	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-60667601a5300-gzip%22	https://catalyx.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://catalyx.org/)
07:07:19	677/677	---M-Z	200	added ('OK')	text/css	etag:%222a5-60667601a5300-gzip%22	https://catalyx.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://catalyx.org/)
07:07:19	87553/87553	---M-Z	200	added ('OK')	application/javascript	etag:%2215601-60995f75b5940-gzip%22	https://catalyx.org/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-includes/js/jquery/jquery.minf43b.js	(from https://catalyx.org/)
07:07:19	13577/13577	---M-Z	200	added ('OK')	application/javascript	etag:%223509-6026f4951ffc0-gzip%22	https://catalyx.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://catalyx.org/)
07:07:23	1181037/1181037	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Jun%202025%2005:07:22%20GMT	https://catalyx.org/wp-json/	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-json/index.html	(from https://catalyx.org/)
07:07:23	71668/71668	---M-Z	200	added ('OK')	application/json	date:Thu,%2005%20Jun%202025%2005:07:23%20GMT	https://catalyx.org/wp-json/wp/v2/pages/1930	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-json/wp/v2/pages/1930.json	(from https://catalyx.org/)
07:07:25	780/780	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Jun%202025%2005:07:25%20GMT	https://catalyx.org/xmlrpc.php?rsd	D:/Code/Catalyx_images/catalyx.org/catalyx.org/xmlrpc0db0.php	(from https://catalyx.org/)
07:07:28	2029/2029	---M-Z	200	added ('OK')	application/json	date:Thu,%2005%20Jun%202025%2005:07:27%20GMT	https://catalyx.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcatalyx.org%2F	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-json/oembed/1.0/embedc040.json	(from https://catalyx.org/)
07:07:30	2191/2191	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Jun%202025%2005:07:30%20GMT	https://catalyx.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcatalyx.org%2F&format=xml	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-json/oembed/1.0/embedf4a8	(from https://catalyx.org/)
07:07:31	1750/1750	---M--	200	added ('OK')	image/png	etag:%226d6-5fce585ea7a00%22	https://catalyx.org/wp-content/uploads/2023/05/cropped-Catalyx-no-text-logo-32x32.png	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/05/cropped-Catalyx-no-text-logo-32x32.png	(from https://catalyx.org/)
07:07:31	22191/22191	---M--	200	added ('OK')	image/png	etag:%2256af-5fce585db37c0%22	https://catalyx.org/wp-content/uploads/2023/05/cropped-Catalyx-no-text-logo-192x192.png	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/05/cropped-Catalyx-no-text-logo-192x192.png	(from https://catalyx.org/)
07:07:32	20362/20362	---M--	200	added ('OK')	image/png	etag:%224f8a-5fce585ea7a00%22	https://catalyx.org/wp-content/uploads/2023/05/cropped-Catalyx-no-text-logo-180x180.png	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/05/cropped-Catalyx-no-text-logo-180x180.png	(from https://catalyx.org/)
07:07:32	26596/26596	---M-Z	200	added ('OK')	text/css	etag:%2267e4-606675e320b00-gzip%22	https://catalyx.org/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from https://catalyx.org/)
07:07:33	401476/401476	---M--	200	added ('OK')	image/jpeg	etag:%2262044-5fd67e92c32c0%22	https://catalyx.org/wp-content/uploads/2023/06/christina-wocintechchat-com-RMweULmCYxM-unsplash-scaled.jpg	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/christina-wocintechchat-com-RMweULmCYxM-unsplash-scaled.jpg	(from https://catalyx.org/)
07:07:38	95424/95424	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2005:07:36%20GMT	https://catalyx.org/about-us/	D:/Code/Catalyx_images/catalyx.org/catalyx.org/about-us/index.html	(from https://catalyx.org/)
07:07:38	82896/82896	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2005:07:36%20GMT	https://catalyx.org/services/	D:/Code/Catalyx_images/catalyx.org/catalyx.org/services/index.html	(from https://catalyx.org/)
07:07:39	57039/57039	---M--	200	added ('OK')	image/jpeg	etag:%22decf-5fd67e94ab740%22	https://catalyx.org/wp-content/uploads/2023/06/christina-wocintechchat-com-RMweULmCYxM-unsplash-768x513.jpg	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/christina-wocintechchat-com-RMweULmCYxM-unsplash-768x513.jpg	(from https://catalyx.org/)
07:07:39	203424/203424	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2005:07:36%20GMT	https://catalyx.org/team/	D:/Code/Catalyx_images/catalyx.org/catalyx.org/team/index.html	(from https://catalyx.org/)
07:07:40	304556/304556	---M--	200	added ('OK')	image/jpeg	etag:%224a5ac-5fd67ea8b2680%22	https://catalyx.org/wp-content/uploads/2023/06/linkedin-sales-solutions-EI50ZDA-l8Y-unsplash-scaled.jpg	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/linkedin-sales-solutions-EI50ZDA-l8Y-unsplash-scaled.jpg	(from https://catalyx.org/)
07:07:40	80352/80352	---M--	200	added ('OK')	image/jpeg	etag:%22139e0-5fd67eab8ed40%22	https://catalyx.org/wp-content/uploads/2023/06/linkedin-sales-solutions-EI50ZDA-l8Y-unsplash-768x1152.jpg	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/linkedin-sales-solutions-EI50ZDA-l8Y-unsplash-768x1152.jpg	(from https://catalyx.org/)
07:07:40	26501/26501	---M--	200	added ('OK')	image/jpeg	etag:%226785-5fdfe54eea600%22	https://catalyx.org/wp-content/uploads/2023/06/Joe-White-Director-1-e1686643672701.jpg	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/Joe-White-Director-1-e1686643672701.jpg	(from https://catalyx.org/)
07:07:40	9921/9921	---M-Z	200	added ('OK')	text/css	etag:%2226c1-60667600b10c0-gzip%22	https://catalyx.org/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://catalyx.org/)
07:07:40	15077/15077	---M--	200	added ('OK')	image/png	etag:%223ae5-5fce53821c1c0%22	https://catalyx.org/wp-content/uploads/2023/02/accounting.png	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/02/accounting.png	(from https://catalyx.org/)
07:07:41	11159/11159	---M--	200	added ('OK')	image/png	etag:%222b97-5fce538404640%22	https://catalyx.org/wp-content/uploads/2023/02/Icon1.png	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/02/Icon1.png	(from https://catalyx.org/)
07:07:41	68740/68740	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2005:07:41%20GMT	https://catalyx.org/projects/	D:/Code/Catalyx_images/catalyx.org/catalyx.org/projects/index.html	(from https://catalyx.org/)
07:07:42	14283/14283	---M--	200	added ('OK')	image/png	etag:%2237cb-5fce538404640%22	https://catalyx.org/wp-content/uploads/2023/02/Icon2.png	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/02/Icon2.png	(from https://catalyx.org/)
07:07:42	7206/7206	---M--	200	added ('OK')	image/png	etag:%221c26-5fce5386e0d00%22	https://catalyx.org/wp-content/uploads/2023/02/consultant-services-1-12.png	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/02/consultant-services-1-12.png	(from https://catalyx.org/)
07:07:42	13122/13122	---M--	200	added ('OK')	image/jpeg	etag:%223342-5fe9ed1d15c80%22	https://catalyx.org/wp-content/uploads/2023/06/george-prentzas-SRFG7iwktDk-unsplash-300x300.jpg	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/george-prentzas-SRFG7iwktDk-unsplash-300x300.jpg	(from https://catalyx.org/)
07:07:42	79168/79168	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2005:07:42%20GMT	https://catalyx.org/contact-us/	D:/Code/Catalyx_images/catalyx.org/catalyx.org/contact-us/index.html	(from https://catalyx.org/)
07:07:43	11681/11681	---M--	200	added ('OK')	image/jpeg	etag:%222da1-5fdfeccbcd080%22	https://catalyx.org/wp-content/uploads/2023/06/mindgame-escape.jpg	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/mindgame-escape.jpg	(from https://catalyx.org/)
07:07:43	5402/5402	---M--	200	added ('OK')	image/jpeg	etag:%22151a-5fdfec11d59c0%22	https://catalyx.org/wp-content/uploads/2023/06/312133191_501807168630523_8214855350802955632_n-253x300.jpg	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/312133191_501807168630523_8214855350802955632_n-253x300.jpg	(from https://catalyx.org/)
07:07:43	389908/389908	---M--	200	added ('OK')	image/jpeg	etag:%225f314-5fd67ec45a7c0%22	https://catalyx.org/wp-content/uploads/2023/06/cytonn-photography-n95VMLxqM2I-unsplash-scaled.jpg	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/cytonn-photography-n95VMLxqM2I-unsplash-scaled.jpg	(from https://catalyx.org/)
07:07:43	44653/44653	---M--	200	added ('OK')	image/jpeg	etag:%22ae6d-5fd67ec642c40%22	https://catalyx.org/wp-content/uploads/2023/06/cytonn-photography-n95VMLxqM2I-unsplash-768x513.jpg	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/cytonn-photography-n95VMLxqM2I-unsplash-768x513.jpg	(from https://catalyx.org/)
07:07:44	14242/14242	---M--	200	added ('OK')	image/png	etag:%2237a2-5fd68e4c38c00%22	https://catalyx.org/wp-content/uploads/2023/06/Catalyx-White.png	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/uploads/2023/06/Catalyx-White.png	(from https://catalyx.org/)
07:07:44	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-60667601a5300-gzip%22	https://catalyx.org/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.16.4	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor/assets/lib/animations/animations.minafc7.css	(from https://catalyx.org/)
07:07:45	10241/10241	---M-Z	200	added ('OK')	application/javascript	etag:%222801-5fcfb31613bc0-gzip%22	https://catalyx.org/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.7	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/contact-form-7/includes/swv/js/indexf2b4.js	(from https://catalyx.org/)
07:07:45	12943/12943	---M-Z	200	added ('OK')	application/javascript	etag:%22328f-5fcfb31613bc0-gzip%22	https://catalyx.org/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.7.7	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/contact-form-7/includes/js/indexf2b4.js	(from https://catalyx.org/)
07:07:45	9505/9505	---M-Z	200	added ('OK')	application/javascript	etag:%222521-5fe8c11333b40-gzip%22	https://catalyx.org/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.8.0	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min1307.js	(from https://catalyx.org/)
07:07:45	3029/3029	---M-Z	200	added ('OK')	application/javascript	etag:%22bd5-5fe8c11333b40-gzip%22	https://catalyx.org/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=7.8.0	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min6f89.js	(from https://catalyx.org/)
07:07:46	1834/1834	---M-Z	200	added ('OK')	application/javascript	etag:%2272a-5fe8c11333b40-gzip%22	https://catalyx.org/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.8.0	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.mincfa4.js	(from https://catalyx.org/)
07:07:46	2139/2139	---M-Z	200	added ('OK')	application/javascript	etag:%2285b-5fe8c11333b40-gzip%22	https://catalyx.org/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.8.0	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min6f89.js	(from https://catalyx.org/)
07:07:46	59177/59177	---M-Z	200	added ('OK')	application/javascript	etag:%22e729-5fce523ed0700-gzip%22	https://catalyx.org/wp-content/themes/conbix/assets/js/bootstrap.min.js?ver=1.0.2	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/themes/conbix/assets/js/bootstrap.min20b9.js	(from https://catalyx.org/)
07:07:47	21195/21195	---M-Z	200	added ('OK')	application/javascript	etag:%2252cb-5fce523ed0700-gzip%22	https://catalyx.org/wp-content/themes/conbix/assets/js/popper.min.js?ver=1.0.2	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/themes/conbix/assets/js/popper.min20b9.js	(from https://catalyx.org/)
07:07:47	4019/4019	---M-Z	200	added ('OK')	application/javascript	etag:%22fb3-5fce523ed0700-gzip%22	https://catalyx.org/wp-content/themes/conbix/assets/js/jquery.meanmenu.min.js?ver=1.0.2	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/themes/conbix/assets/js/jquery.meanmenu.min20b9.js	(from https://catalyx.org/)
07:07:47	76911/76911	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2005:07:47%20GMT	https://catalyx.org/service/bbbee-services/	D:/Code/Catalyx_images/catalyx.org/catalyx.org/service/bbbee-services/index.html	(from https://catalyx.org/)
07:07:48	135797/135797	---M-Z	200	added ('OK')	application/javascript	etag:%2221275-5fce523ed0700-gzip%22	https://catalyx.org/wp-content/themes/conbix/assets/js/swiper-bundle.min.js?ver=1.0.2	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/themes/conbix/assets/js/swiper-bundle.min20b9.js	(from https://catalyx.org/)
07:07:48	20207/20207	---M-Z	200	added ('OK')	application/javascript	etag:%224eef-606675738c3c0-gzip%22	https://catalyx.org/wp-content/plugins/elementor-extras/assets/lib/magnific-popup/js/magnific-popup.min.js?ver=1.1.0	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor-extras/assets/lib/magnific-popup/js/magnific-popup.minf488.js	(from https://catalyx.org/)
07:07:48	4272/4272	---M-Z	200	added ('OK')	application/javascript	etag:%2210b0-5fce523ed0700-gzip%22	https://catalyx.org/wp-content/themes/conbix/assets/js/progressbar.min.js?ver=1.0.2	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/themes/conbix/assets/js/progressbar.min20b9.js	(from https://catalyx.org/)
07:07:49	35049/35049	---M-Z	200	added ('OK')	application/javascript	etag:%2288e9-606675738c3c0-gzip%22	https://catalyx.org/wp-content/plugins/elementor-extras/assets/lib/isotope/isotope.pkgd.min.js?ver=3.0.4	D:/Code/Catalyx_images/catalyx.org/catalyx.org/wp-content/plugins/elementor-extras/assets/lib/isotope/isotope.pkgd.min459e.js	(from https://catalyx.org/)
